2021,Egypt,EGY,Nigeria,NGA,0,7,0,,0,0
2021,Egypt,EGY,Norway,NOR,50,0,0,,0,0
2021,Egypt,EGY, New Zealand ,NZL,32,5,0,,0,0
2021,Egypt,EGY,Philippines,PHL,0,5,0,,0,0
2021,Egypt,EGY,Poland,POL,40,5,0,,0,0
2021,Egypt,EGY,Portugal,PRT,0,5,0,,0,0
2021,Egypt,EGY,Qatar,QAT,13,21,0,,0,0
2021,Egypt,EGY,Romania,ROU,18,6,0,,0,0
2021,Egypt,EGY, South Africa ,ZAF,7,240,0,,0,0
2021,Egypt,EGY, Russian Federation ,RUS,5,0,0,,0,0
2021,Egypt,EGY, Saudi Arabia ,SAU,0,16,0,,0,0
2021,Egypt,EGY,Spain,ESP,75,210,0,,0,0
2021,Egypt,EGY,Sudan,SDN,17,11,0,,0,0
2021,Egypt,EGY,Slovakia,SVK,5,5,0,,0,0
2021,Egypt,EGY,Sweden,SWE,431,191,0,,0,0
2021,Egypt,EGY,Switzerland,CHE,129,15,0,,0,0
2021,Egypt,EGY, Syrian Arab Rep. ,SYR,32,10,0,,0,0
2021,Egypt,EGY,Thailand,THA,21,0,0,,0,0
2021,Egypt,EGY,Tunisia,TUN,0,13,0,,0,0
2021,Egypt,EGY, United Arab Emirates ,ARE,5,7,0,,0,10
2021,Egypt,EGY,Uganda,UGA,8,0,0,,0,0
2021,Egypt,EGY,Ukraine,UKR,5,15,0,,0,0
2021,Egypt,EGY,Uruguay,URY,0,5,0,,0,0
2021,Egypt,EGY, United States of America ,USA,14304,9203,0,,0,0
2021,Egypt,EGY,Yemen,YEM,16,10,0,,0,0
2021,Argentina,ARG,Australia,AUS,0,30,0,,0,0
2021,Argentina,ARG, Bolivia (Plurinational State of) ,BOL,13,0,0,,0,0
2021,Argentina,ARG,Brazil,BRA,6,157,0,,0,0
2021,Argentina,ARG,Canada,CAN,7,64,0,,0,0
2021,Argentina,ARG, Costa Rica ,CRI,0,21,0,,0,0
2021,Argentina,ARG,France,FRA,9,5,0,,0,0
2021,Argentina,ARG, United Kingdom of Great Britain and Northern Ireland ,GBR,0,22,0,,0,0
2021,Argentina,ARG,Germany,DEU,16,18,0,,0,0
2021,Argentina,ARG,Israel,ISR,0,5,0,,0,0
2021,Argentina,ARG,Italy,ITA,5,27,0,,0,0
2021,Argentina,ARG, Rep. of Korea ,KOR,0,8,0,,0,0
2021,Argentina,ARG,Mexico,MEX,5,133,0,,0,0
2021,Argentina,ARG,Netherlands,NLD,7,0,0,,0,0
2021,Argentina,ARG,Paraguay,PRY,0,9,0,,0,0
2021,Argentina,ARG,Peru,PER,0,14,0,,0,0
2021,Argentina,ARG,Spain,ESP,20,580,0,,0,0
2021,Argentina,ARG,Sudan,SDN,0,0,0,,0,5
2021,Argentina,ARG,Uruguay,URY,0,11,0,,0,0
2021,Argentina,ARG, United States of America ,USA,27,444,0,,0,0
2021,Armenia,ARM,Argentina,ARG,77,182,0,,0,0
2021,Armenia,ARM,Austria,AUT,345,195,0,,0,0
2021,Armenia,ARM,Belgium,BEL,134,154,0,,0,0
2021,Armenia,ARM,Belarus,BLR,5,0,0,,0,0
2021,Armenia,ARM,Brazil,BRA,5,8,0,,0,0
2021,Armenia,ARM,Bulgaria,BGR,12,14,0,,0,0
2021,Armenia,ARM,Canada,CAN,32,9,0,,0,0
2021,Armenia,ARM,Cyprus,CYP,26,17,0,,0,0
2021,Armenia,ARM,Czechia,CZE,28,10,0,,0,0
2021,Armenia,ARM,Denmark,DNK,78,0,0,,0,0
2021,Armenia,ARM,Estonia,EST,0,5,0,,0,0
2021,Armenia,ARM,France,FRA,4293,498,0,,0,0
2021,Armenia,ARM, United Kingdom of Great Britain and Northern Ireland ,GBR,61,13,0,,0,0
2021,Armenia,ARM,Germany,DEU,2706,2187,0,,0,0
2021,Armenia,ARM,Greece,GRC,12,40,0,,0,0
2021,Armenia,ARM,Hungary,HUN,39,0,0,,0,0
2021,Armenia,ARM,Ireland,IRL,14,6,0,,0,0
2021,Armenia,ARM,Israel,ISR,0,40,0,,0,0
2021,Armenia,ARM,Italy,ITA,213,91,0,,0,0
2021,Armenia,ARM,Lebanon,LBN,0,5,0,,0,0
2021,Armenia,ARM,Luxembourg,LUX,5,0,0,,0,0
2021,Armenia,ARM, Rep. of Moldova ,MDA,15,10,0,,0,0
2021,Armenia,ARM,Netherlands,NLD,172,13,0,,0,0
2021,Armenia,ARM,Norway,NOR,5,0,0,,0,0
2021,Armenia,ARM,Panama,PAN,0,5,0,,0,0
2021,Armenia,ARM,Poland,POL,5,25,0,,0,0
2021,Armenia,ARM,Portugal,PRT,5,0,0,,0,0
2021,Armenia,ARM, Russian Federation ,RUS,10,5,0,,0,0
2021,Armenia,ARM,Spain,ESP,45,225,0,,0,0
2021,Armenia,ARM,Slovakia,SVK,34,0,0,,0,0
2021,Armenia,ARM,Sweden,SWE,320,129,0,,0,0
2021,Armenia,ARM,Switzerland,CHE,161,21,0,,0,0
2021,Armenia,ARM,Ukraine,UKR,50,5,0,,0,0
2021,Armenia,ARM, United States of America ,USA,1301,4846,0,,0,0
2021,Australia,AUS,Canada,CAN,0,5,0,,0,0
2021,Australia,AUS, United Kingdom of Great Britain and Northern Ireland ,GBR,5,0,0,,0,0
2021,Australia,AUS,Germany,DEU,5,0,0,,0,0
2021,Australia,AUS,Malaysia,MYS,5,0,0,,0,0
2021,Australia,AUS,Sweden,SWE,0,5,0,,0,0
2021,Australia,AUS, United States of America ,USA,0,11,0,,0,0
2021,Austria,AUT,Germany,DEU,5,0,0,,0,0
2021,Austria,AUT, United States of America ,USA,13,0,0,,0,0
2021,Azerbaijan,AZE,Armenia,ARM,38774,5,0,,0,0
2021,Azerbaijan,AZE,Australia,AUS,9,12,0,,0,0
2021,Azerbaijan,AZE,Austria,AUT,163,133,0,,0,0
2021,Azerbaijan,AZE,Azerbaijan,AZE,0,0,653921,,0,0
2021,Azerbaijan,AZE,Belgium,BEL,87,40,0,,0,0
2021,Azerbaijan,AZE,Belarus,BLR,5,0,0,,0,0
2021,Azerbaijan,AZE, Bosnia and Herzegovina ,BIH,5,0,0,,0,0
2021,Azerbaijan,AZE,Canada,CAN,745,91,0,,0,0
2021,Azerbaijan,AZE,Czechia,CZE,23,0,0,,0,0
2021,Azerbaijan,AZE,Denmark,DNK,31,0,0,,0,0
2021,Azerbaijan,AZE,Estonia,EST,5,0,0,,0,0
2021,Azerbaijan,AZE,Finland,FIN,67,0,0,,0,0
2021,Azerbaijan,AZE,France,FRA,3006,285,0,,0,0
2021,Azerbaijan,AZE, United Kingdom of Great Britain and Northern Ireland ,GBR,141,58,0,,0,0
2021,Azerbaijan,AZE,Georgia,GEO,5,8,0,,0,0
2021,Azerbaijan,AZE,Germany,DEU,3851,2891,0,,0,0
2021,Azerbaijan,AZE,Greece,GRC,5,5,0,,0,0
2021,Azerbaijan,AZE,Croatia,HRV,5,0,0,,0,0
2021,Azerbaijan,AZE,Hungary,HUN,13,0,0,,0,0
2021,Azerbaijan,AZE,Iceland,ISL,5,0,0,,0,0
2021,Azerbaijan,AZE,Ireland,IRL,5,0,0,,0,0
2021,Azerbaijan,AZE,Israel,ISR,0,46,0,,0,0
2021,Azerbaijan,AZE,Italy,ITA,0,30,0,,0,0
2021,Azerbaijan,AZE, Rep. of Korea ,KOR,0,9,0,,0,0
2021,Azerbaijan,AZE,Lithuania,LTU,17,0,0,,0,0
2021,Azerbaijan,AZE,Luxembourg,LUX,13,0,0,,0,0
2021,Azerbaijan,AZE,Latvia,LVA,12,0,0,,0,0
2021,Azerbaijan,AZE, Rep. of Moldova ,MDA,5,0,0,,0,0
2021,Azerbaijan,AZE,Netherlands,NLD,181,42,0,,0,0
2021,Azerbaijan,AZE,Norway,NOR,17,0,0,,0,0
2021,Azerbaijan,AZE,Poland,POL,10,5,0,,0,0
2021,Azerbaijan,AZE, Russian Federation ,RUS,21,5,0,,0,0
2021,Azerbaijan,AZE,Spain,ESP,48,65,0,,0,0
2021,Azerbaijan,AZE,Sweden,SWE,609,232,0,,0,0
2021,Azerbaijan,AZE,Switzerland,CHE,202,85,0,,0,0
2021,Azerbaijan,AZE,Turkmenistan,TKM,6,0,0,,0,0
2021,Azerbaijan,AZE,Ukraine,UKR,70,27,0,,0,0
2021,Azerbaijan,AZE, United States of America ,USA,487,1675,0,,0,0
2021,Bahrain,BHR,Australia,AUS,68,20,0,,0,0
2021,Bahrain,BHR,Canada,CAN,58,9,0,,0,0
2021,Bahrain,BHR,Denmark,DNK,0,5,0,,0,0
2021,Bahrain,BHR,France,FRA,10,0,0,,0,0
2021,Bahrain,BHR, United Kingdom of Great Britain and Northern Ireland ,GBR,154,5,0,,0,0
2021,Bahrain,BHR,Germany,DEU,77,5,0,,0,0
2021,Bahrain,BHR,Ireland,IRL,6,6,0,,0,0
2021,Bahrain,BHR,Iraq,IRQ,0,25,0,,0,0
2021,Bahrain,BHR,Lebanon,LBN,15,6,0,,0,0
2021,Bahrain,BHR,Netherlands,NLD,11,0,0,,0,0
2021,Bahrain,BHR, New Zealand ,NZL,18,0,0,,0,0
2021,Bahrain,BHR, South Africa ,ZAF,0,10,0,,0,0
2021,Bahrain,BHR,Sweden,SWE,16,0,0,,0,0
2021,Bahrain,BHR, Syrian Arab Rep. ,SYR,0,5,0,,0,0
2021,Bahrain,BHR, United States of America ,USA,38,67,0,,0,0
2021,Barbados,BRB,Canada,CAN,242,125,0,,0,0
2021,Barbados,BRB, United Kingdom of Great Britain and Northern Ireland ,GBR,15,15,0,,0,0
2021,Burundi,BDI,Angola,AGO,18,99,0,,0,0
2021,Burundi,BDI,Egypt,EGY,56,57,0,,0,0
2021,Burundi,BDI,Argentina,ARG,5,0,0,,0,0
2021,Burundi,BDI,Australia,AUS,48,27,0,,0,0
2021,Burundi,BDI,Austria,AUT,15,0,0,,0,0
2021,Burundi,BDI,Burundi,BDI,0,0,19399,,0,1104
2021,Burundi,BDI,Belgium,BEL,1804,451,0,,0,0
2021,Burundi,BDI,Benin,BEN,7,0,0,,0,0
2021,Burundi,BDI, Burkina Faso ,BFA,28,0,0,,0,0
2021,Burundi,BDI,Botswana,BWA,58,0,0,,0,0
2021,Burundi,BDI,Brazil,BRA,46,24,0,,0,0
2021,Burundi,BDI,Canada,CAN,2959,257,0,,0,0
2021,Burundi,BDI, Central African Rep. ,CAF,22,0,0,,0,0
2021,Burundi,BDI,Chad,TCD,5,0,0,,0,0
2021,Burundi,BDI,Cameroon,CMR,54,20,0,,0,0
2021,Burundi,BDI,Congo,COG,78,8,0,,0,10
2021,Burundi,BDI, Dem. Rep. of the Congo ,COD,43158,848,0,,0,0
2021,Burundi,BDI, Costa Rica ,CRI,7,0,0,,0,0
2021,Burundi,BDI,Cyprus,CYP,0,7,0,,0,0
2021,Burundi,BDI,Czechia,CZE,5,0,0,,0,0
2021,Burundi,BDI,Denmark,DNK,5,0,0,,0,0
2021,Burundi,BDI,Ethiopia,ETH,51,72,0,,0,0
2021,Burundi,BDI,Finland,FIN,5,0,0,,0,0
2021,Burundi,BDI,France,FRA,1395,477,0,,0,0
2021,Burundi,BDI,Gabon,GAB,6,0,0,,0,0
2021,Burundi,BDI, United Kingdom of Great Britain and Northern Ireland ,GBR,54,15,0,,0,0
2021,Burundi,BDI,Germany,DEU,120,64,0,,0,0
2021,Burundi,BDI,Ghana,GHA,14,14,0,,0,0
2021,Burundi,BDI,Guinea-Bissau,GNB,5,0,0,,0,0
2021,Burundi,BDI,Greece,GRC,65,18,0,,0,0
2021,Burundi,BDI,Guinea,GIN,6,0,0,,0,0
2021,Burundi,BDI, China Hong Kong SAR ,HKG,12,0,0,,0,0
2021,Burundi,BDI, Cote d'Ivoire ,CIV,36,0,0,,0,0
2021,Burundi,BDI,India,IND,0,10,0,,0,0
2021,Burundi,BDI,Ireland,IRL,28,5,0,,0,0
2021,Burundi,BDI,Italy,ITA,5,5,0,,0,0
2021,Burundi,BDI,Japan,JPN,9,0,0,,0,0
2021,Burundi,BDI,Kenya,KEN,7096,10475,0,,0,0
2021,Burundi,BDI, Rep. of Korea ,KOR,47,13,0,,0,0
2021,Burundi,BDI,Luxembourg,LUX,5,0,0,,0,0
2021,Burundi,BDI,Madagascar,MDG,5,0,0,,0,0
2021,Burundi,BDI,Mexico,MEX,0,5,0,,0,0
2021,Burundi,BDI,Mali,MLI,12,7,0,,0,0
2021,Burundi,BDI,Malawi,MWI,3070,8766,0,,0,9
2021,Burundi,BDI,Morocco,MAR,7,0,0,,0,0
2021,Burundi,BDI,Mozambique,MOZ,902,8020,0,,0,0
2021,Burundi,BDI,Namibia,NAM,296,133,0,,0,0
2021,Burundi,BDI,Netherlands,NLD,87,14,0,,0,0
2021,Burundi,BDI,Norway,NOR,37,0,0,,0,0
2021,Burundi,BDI, New Zealand ,NZL,0,5,0,,0,0
2021,Burundi,BDI,Philippines,PHL,13,0,0,,0,0
2021,Burundi,BDI,Romania,ROU,8,0,0,,0,0
2021,Burundi,BDI, South Africa ,ZAF,2636,6927,0,,0,0
2021,Burundi,BDI,Rwanda,RWA,47911,63,0,,0,1503
2021,Burundi,BDI,Senegal,SEN,10,8,0,,0,0
2021,Burundi,BDI,Spain,ESP,8,0,0,,0,0
2021,Burundi,BDI, Serbia and Kosovo: S/RES/1244 (1999) ,SRB,6,23,0,,0,0
2021,Burundi,BDI, South Sudan ,SSD,109,873,0,,0,0
2021,Burundi,BDI,Sudan,SDN,17,12,0,,0,0
2021,Burundi,BDI,Slovakia,SVK,5,0,0,,0,0
2021,Burundi,BDI,Eswatini,SWZ,182,144,0,,0,0
2021,Burundi,BDI,Sweden,SWE,224,46,0,,0,0
2021,Burundi,BDI,Switzerland,CHE,187,5,0,,0,0
2021,Burundi,BDI, United Rep. of Tanzania ,TZA,151274,9342,0,,0,13291
2021,Burundi,BDI,Togo,TGO,5,0,0,,0,0
2021,Burundi,BDI,Tunisia,TUN,0,7,0,,0,0
2021,Burundi,BDI,Uganda,UGA,49891,1175,0,,0,0
2021,Burundi,BDI, United States of America ,USA,840,772,0,,0,0
2021,Burundi,BDI,Zambia,ZMB,7394,1055,0,,0,0
2021,Burundi,BDI,Zimbabwe,ZWE,676,234,0,,0,52
2021,Belgium,BEL,Burundi,BDI,0,0,0,,0,5
2021,Belgium,BEL,Brazil,BRA,0,7,0,,0,0
2021,Belgium,BEL,Canada,CAN,5,10,0,,0,0
2021,Belgium,BEL,Germany,DEU,7,5,0,,0,0
2021,Belgium,BEL, Russian Federation ,RUS,0,19,0,,0,0
2021,Belgium,BEL, United States of America ,USA,15,55,0,,0,0
2021,Benin,BEN,Algeria,DZA,0,111,0,,0,0
2021,Benin,BEN,Austria,AUT,5,18,0,,0,0
2021,Benin,BEN,Belgium,BEL,37,68,0,,0,0
2021,Benin,BEN, Burkina Faso ,BFA,8,0,0,,0,0
2021,Benin,BEN,Brazil,BRA,0,286,0,,0,0
2021,Benin,BEN,Canada,CAN,50,89,0,,0,0
2021,Benin,BEN,France,FRA,120,301,0,,0,0
2021,Benin,BEN, United Kingdom of Great Britain and Northern Ireland ,GBR,9,25,0,,0,0
2021,Benin,BEN,Germany,DEU,100,124,0,,0,0
2021,Benin,BEN,Ghana,GHA,7,5,0,,0,0
2021,Benin,BEN,Greece,GRC,0,5,0,,0,0
2021,Benin,BEN, Cote d'Ivoire ,CIV,0,5,0,,0,0
2021,Benin,BEN,India,IND,0,5,0,,0,0
2021,Benin,BEN,Ireland,IRL,5,0,0,,0,0
2021,Benin,BEN,Israel,ISR,0,5,0,,0,0
2021,Benin,BEN,Italy,ITA,158,43,0,,0,0
2021,Benin,BEN,Mauritania,MRT,0,10,0,,0,0
2021,Benin,BEN,Mexico,MEX,5,11,0,,0,0
2021,Benin,BEN,Morocco,MAR,0,5,0,,0,0
2021,Benin,BEN,Nigeria,NGA,5,0,0,,0,0
2021,Benin,BEN, South Africa ,ZAF,5,36,0,,0,0
2021,Benin,BEN,Senegal,SEN,0,5,0,,0,0
2021,Benin,BEN,Spain,ESP,5,15,0,,0,0
2021,Benin,BEN,Sweden,SWE,10,0,0,,0,0
2021,Benin,BEN,Switzerland,CHE,23,0,0,,0,0
2021,Benin,BEN,Togo,TGO,9,21,0,,0,0
2021,Benin,BEN,Tunisia,TUN,0,6,0,,0,0
2021,Benin,BEN, United States of America ,USA,78,268,0,,0,0
2021,Bangladesh,BGD,Afghanistan,AFG,0,5,0,,0,0
2021,Bangladesh,BGD,Albania,ALB,0,0,0,,0,95
2021,Bangladesh,BGD,Argentina,ARG,5,86,0,,0,0
2021,Bangladesh,BGD,Australia,AUS,409,1241,0,,0,0
2021,Bangladesh,BGD,Austria,AUT,349,206,0,,0,0
2021,Bangladesh,BGD,Belgium,BEL,21,6,0,,0,0
2021,Bangladesh,BGD,Bangladesh,BGD,0,0,0,,0,472000
2021,Bangladesh,BGD,Brazil,BRA,21,5674,0,,0,0
2021,Bangladesh,BGD, Bosnia and Herzegovina ,BIH,0,5,0,,0,456
2021,Bangladesh,BGD,Bulgaria,BGR,8,16,0,,0,0
2021,Bangladesh,BGD,Canada,CAN,1629,1327,0,,0,0
2021,Bangladesh,BGD,Chile,CHL,0,7,0,,0,0
2021,Bangladesh,BGD, Costa Rica ,CRI,0,16,0,,0,0
2021,Bangladesh,BGD,Cyprus,CYP,7,1660,0,,0,0
2021,Bangladesh,BGD,Denmark,DNK,17,5,0,,0,0
2021,Bangladesh,BGD,Ecuador,ECU,5,0,0,,0,0
2021,Bangladesh,BGD,Fiji,FJI,0,5,0,,0,0
2021,Bangladesh,BGD,Finland,FIN,27,22,0,,0,0
2021,Bangladesh,BGD,France,FRA,6947,5791,0,,0,0
2021,Bangladesh,BGD, United Kingdom of Great Britain and Northern Ireland ,GBR,1740,2782,0,,0,0
2021,Bangladesh,BGD,Georgia,GEO,0,6,0,,0,0
2021,Bangladesh,BGD,Germany,DEU,801,453,0,,0,0
2021,Bangladesh,BGD,Greece,GRC,325,3201,0,,0,0
2021,Bangladesh,BGD, China Hong Kong SAR ,HKG,12,0,0,,0,0
2021,Bangladesh,BGD,Croatia,HRV,7,5,0,,0,18
2021,Bangladesh,BGD,Hungary,HUN,11,0,0,,0,0
2021,Bangladesh,BGD,Iceland,ISL,5,5,0,,0,0
2021,Bangladesh,BGD,India,IND,8,0,0,,0,0
2021,Bangladesh,BGD,Ireland,IRL,98,214,0,,0,0
2021,Bangladesh,BGD,Italy,ITA,4621,3875,0,,0,0
2021,Bangladesh,BGD,Jordan,JOR,0,7,0,,0,0
2021,Bangladesh,BGD,Japan,JPN,18,0,0,,0,0
2021,Bangladesh,BGD, Rep. of Korea ,KOR,128,1053,0,,0,0
2021,Bangladesh,BGD,Lebanon,LBN,0,72,0,,0,5
2021,Bangladesh,BGD, Rep. of Moldova ,MDA,0,5,0,,0,0
2021,Bangladesh,BGD,Mexico,MEX,9,36,0,,0,0
2021,Bangladesh,BGD,Mali,MLI,0,32,0,,0,0
2021,Bangladesh,BGD,Malaysia,MYS,37,20,0,,0,0
2021,Bangladesh,BGD,Morocco,MAR,0,77,0,,0,0
2021,Bangladesh,BGD,Malta,MLT,14,29,0,,0,0
2021,Bangladesh,BGD,Nepal,NPL,5,0,0,,0,0
2021,Bangladesh,BGD,Netherlands,NLD,37,19,0,,0,0
2021,Bangladesh,BGD,Norway,NOR,5,0,0,,0,0
2021,Bangladesh,BGD,Nauru,NRU,17,20,0,,0,0
2021,Bangladesh,BGD, New Zealand ,NZL,10,15,0,,0,0
2021,Bangladesh,BGD,Panama,PAN,0,15,0,,0,0
2021,Bangladesh,BGD,Paraguay,PRY,0,5,0,,0,0
2021,Bangladesh,BGD,Peru,PER,26,0,0,,0,0
2021,Bangladesh,BGD, Papua New Guinea ,PNG,15,5,0,,0,0
2021,Bangladesh,BGD,Poland,POL,6,7,0,,0,0
2021,Bangladesh,BGD,Portugal,PRT,6,7,0,,0,0
2021,Bangladesh,BGD,Romania,ROU,13,101,0,,0,0
2021,Bangladesh,BGD, South Africa ,ZAF,202,25482,0,,0,0
2021,Bangladesh,BGD, Russian Federation ,RUS,5,0,0,,0,0
2021,Bangladesh,BGD,Somalia,SOM,6,0,0,,0,0
2021,Bangladesh,BGD,Spain,ESP,19,200,0,,0,0
2021,Bangladesh,BGD, Serbia and Kosovo: S/RES/1244 (1999) ,SRB,0,0,0,,0,485
2021,Bangladesh,BGD,Slovenia,SVN,0,10,0,,0,0
2021,Bangladesh,BGD,Sweden,SWE,252,205,0,,0,0
2021,Bangladesh,BGD,Switzerland,CHE,42,11,0,,0,0
2021,Bangladesh,BGD, Trinidad and Tobago ,TTO,8,89,0,,0,0
2021,Bangladesh,BGD,Tunisia,TUN,0,7,0,,0,0
2021,Bangladesh,BGD,Ukraine,UKR,5,166,0,,0,0
2021,Bangladesh,BGD,Uruguay,URY,0,136,0,,0,0
2021,Bangladesh,BGD, United States of America ,USA,2151,10138,0,,0,0
2021,Bangladesh,BGD,Vanuatu,VUT,0,5,0,,0,0
2021,Bahamas,BHS,Canada,CAN,476,497,0,,0,0
2021,Bahamas,BHS, South Africa ,ZAF,0,14,0,,0,0
2021,Bahamas,BHS, United States of America ,USA,181,207,0,,0,0
2021,Bhutan,BTN,Australia,AUS,5,22,0,,0,0
2021,Bhutan,BTN,Brazil,BRA,30,36,0,,0,0
2021,Bhutan,BTN,France,FRA,129,0,0,,0,0
2021,Bhutan,BTN, United Kingdom of Great Britain and Northern Ireland ,GBR,36,0,0,,0,0
2021,Bhutan,BTN,Germany,DEU,20,0,0,,0,0
2021,Bhutan,BTN,Ireland,IRL,11,0,0,,0,0
2021,Bhutan,BTN,Luxembourg,LUX,5,0,0,,0,0
2021,Bhutan,BTN,Nepal,NPL,6365,0,0,,0,0
2021,Bhutan,BTN,Netherlands,NLD,69,0,0,,0,0
2021,Bhutan,BTN, United States of America ,USA,30,427,0,,0,0
2021, Burkina Faso ,BFA,Algeria,DZA,0,14,0,,0,0
2021, Burkina Faso ,BFA,Austria,AUT,5,7,0,,0,0
2021, Burkina Faso ,BFA,Belgium,BEL,96,141,0,,0,0
2021, Burkina Faso ,BFA, Burkina Faso ,BFA,0,0,1312071,,0,0
2021, Burkina Faso ,BFA,Brazil,BRA,5,315,0,,0,0
2021, Burkina Faso ,BFA,Canada,CAN,107,154,0,,0,0
2021, Burkina Faso ,BFA,Cameroon,CMR,0,23,0,,0,0
2021, Burkina Faso ,BFA, Costa Rica ,CRI,0,5,0,,0,0
2021, Burkina Faso ,BFA,Cyprus,CYP,0,10,0,,0,0
2021, Burkina Faso ,BFA,Ecuador,ECU,5,0,0,,0,0
2021, Burkina Faso ,BFA,Finland,FIN,5,0,0,,0,0
2021, Burkina Faso ,BFA,France,FRA,387,355,0,,0,0
2021, Burkina Faso ,BFA, United Kingdom of Great Britain and Northern Ireland ,GBR,12,13,0,,0,0
2021, Burkina Faso ,BFA,Germany,DEU,108,166,0,,0,0
2021, Burkina Faso ,BFA,Greece,GRC,38,52,0,,0,0
2021, Burkina Faso ,BFA, Cote d'Ivoire ,CIV,0,5,0,,0,0
2021, Burkina Faso ,BFA,Israel,ISR,0,7,0,,0,0
2021, Burkina Faso ,BFA,Italy,ITA,707,200,0,,0,0
2021, Burkina Faso ,BFA, Rep. of Korea ,KOR,0,5,0,,0,0
2021, Burkina Faso ,BFA,Liberia,LBR,0,5,0,,0,0
2021, Burkina Faso ,BFA,Libya,LBY,0,5,0,,0,0
2021, Burkina Faso ,BFA,Luxembourg,LUX,0,5,0,,0,0
2021, Burkina Faso ,BFA,Mauritania,MRT,15,39,0,,0,0
2021, Burkina Faso ,BFA,Mexico,MEX,10,67,0,,0,0
2021, Burkina Faso ,BFA,Mali,MLI,12913,0,0,,0,0
2021, Burkina Faso ,BFA,Morocco,MAR,0,33,0,,0,0
2021, Burkina Faso ,BFA,Malta,MLT,5,8,0,,0,0
2021, Burkina Faso ,BFA,Netherlands,NLD,13,5,0,,0,0
2021, Burkina Faso ,BFA,Niger,NER,0,0,0,,0,7453
2021, Burkina Faso ,BFA, South Africa ,ZAF,0,43,0,,0,0
2021, Burkina Faso ,BFA, Saudi Arabia ,SAU,0,11,0,,0,0
2021, Burkina Faso ,BFA,Senegal,SEN,0,5,0,,0,0
2021, Burkina Faso ,BFA,Spain,ESP,0,155,0,,0,0
2021, Burkina Faso ,BFA,Sweden,SWE,5,0,0,,0,0
2021, Burkina Faso ,BFA,Switzerland,CHE,17,5,0,,0,0
2021, Burkina Faso ,BFA, Syrian Arab Rep. ,SYR,0,5,0,,0,0
2021, Burkina Faso ,BFA,Tunisia,TUN,5,68,0,,0,0
2021, Burkina Faso ,BFA, United States of America ,USA,1355,3774,0,,0,0
2021,Belarus,BLR,Australia,AUS,6,0,0,,0,0
2021,Belarus,BLR,Austria,AUT,34,13,0,,0,0
2021,Belarus,BLR,Belgium,BEL,35,55,0,,0,0
2021,Belarus,BLR,Canada,CAN,48,5,0,,0,0
2021,Belarus,BLR,Cyprus,CYP,0,5,0,,0,0
2021,Belarus,BLR,Czechia,CZE,172,19,0,,0,0
2021,Belarus,BLR,Denmark,DNK,5,5,0,,0,0
2021,Belarus,BLR,Estonia,EST,0,5,0,,0,0
2021,Belarus,BLR,Finland,FIN,13,7,0,,0,0
2021,Belarus,BLR,France,FRA,553,96,0,,0,0
2021,Belarus,BLR, United Kingdom of Great Britain and Northern Ireland ,GBR,114,44,0,,0,0
2021,Belarus,BLR,Georgia,GEO,0,6,0,,0,0
2021,Belarus,BLR,Germany,DEU,183,271,0,,0,0
2021,Belarus,BLR,Greece,GRC,5,5,0,,0,0
2021,Belarus,BLR,Croatia,HRV,5,0,0,,0,0
2021,Belarus,BLR,Ireland,IRL,19,6,0,,0,0
2021,Belarus,BLR,Israel,ISR,5,696,0,,0,0
2021,Belarus,BLR,Italy,ITA,8,47,0,,0,0
2021,Belarus,BLR,Lithuania,LTU,35,107,0,,0,0
2021,Belarus,BLR,Latvia,LVA,49,8,0,,0,0
2021,Belarus,BLR,Montenegro,MNE,5,0,0,,0,0
2021,Belarus,BLR,Malta,MLT,9,0,0,,0,0
2021,Belarus,BLR,Netherlands,NLD,33,43,0,,0,0
2021,Belarus,BLR,Norway,NOR,5,0,0,,0,0
2021,Belarus,BLR,Panama,PAN,7,0,0,,0,0
2021,Belarus,BLR,Poland,POL,398,649,0,,0,0
2021,Belarus,BLR,Portugal,PRT,16,5,0,,0,0
2021,Belarus,BLR,Spain,ESP,10,145,0,,0,0
2021,Belarus,BLR,Sweden,SWE,102,88,0,,0,0
2021,Belarus,BLR,Switzerland,CHE,52,22,0,,0,0
2021,Belarus,BLR,Ukraine,UKR,34,73,0,,0,0
2021,Belarus,BLR, United States of America ,USA,1503,3486,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Argentina,ARG,63,59,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Brazil,BRA,154,461,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Canada,CAN,26,34,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Chile,CHL,0,21,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Colombia,COL,5,0,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL, Costa Rica ,CRI,0,8,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,France,FRA,39,13,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL, United Kingdom of Great Britain and Northern Ireland ,GBR,20,18,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Germany,DEU,6,0,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Ireland,IRL,24,41,0,,0,0
2021, Bolivia (Plurinational State of) ,BOL,Israel,ISR,0,5,0,,0,0
